vessel_id,vessel_name,carrier,vessel_class,cargo_volume_teu,length_m,draft_m,berth_id,cranes_allocated,carrier_reported_eta,actual_arrival_time,departure_time,arrival_speed_knots,wind_speed_knots,tidal_restriction_flag,scheduled_dwell_hours,actual_dwell_hours,delay_minutes,delay_cause,shift_id,eta_bias_hours
IMO9301587,X-Press Feeders Neo-Panamax 1587,X-Press Feeders,Neo-Panamax,11083,363.9,14.7,B-01,4,2025-02-11T01:25:58.711359+00:00,2025-02-11T03:40:22.711359+00:00,2025-02-13T09:52:22.711359+00:00,14.9,20.6,0,52.3,54.2,113,PILOT_UNAVAILABLE,SHIFT_C (22:00-06:00),2.24
IMO9301588,CMA CGM Post-Panamax 1588,CMA CGM,Post-Panamax,10139,308.1,13.7,B-03,4,2025-03-26T13:57:17.790658+00:00,2025-03-26T16:27:17.790658+00:00,2025-03-28T12:15:17.790658+00:00,16.6,13.1,0,43.1,43.8,0,NONE,SHIFT_B (14:00-22:00),2.5
IMO9301589,Yang Ming Feeder 1589,Yang Ming,Feeder,954,188.0,8.0,B-09,2,2025-10-22T08:48:17.693924+00:00,2025-10-22T09:39:53.693924+00:00,2025-10-23T09:21:53.693924+00:00,13.7,5.3,0,19.9,23.7,227,WEATHER,SHIFT_A (06:00-14:00),0.86
IMO9301590,ONE Panamax 1590,ONE,Panamax,3400,283.1,10.7,B-05,3,2026-05-11T02:07:57.034023+00:00,2026-05-11T03:39:09.034023+00:00,2026-05-12T10:27:09.034023+00:00,14.3,14.2,0,30.5,30.8,0,NONE,SHIFT_C (22:00-06:00),1.52
IMO9301591,KMTC Feeder 1591,KMTC,Feeder,1452,181.3,7.7,B-08,2,2025-05-25T17:09:48.379908+00:00,2025-05-25T17:09:48.379908+00:00,2025-05-26T21:51:48.379908+00:00,14.3,10.3,0,22.4,28.7,377,CRANE_OUTAGE,SHIFT_B (14:00-22:00),0.0
IMO9301592,SITC Panamax 1592,SITC,Panamax,3018,276.6,10.5,B-05,3,2025-05-31T10:11:07.660979+00:00,2025-05-31T12:26:43.660979+00:00,2025-06-01T17:44:43.660979+00:00,15.8,25.3,0,30.2,29.3,0,NONE,SHIFT_A (06:00-14:00),2.26
IMO9301593,COSCO Feeder 1593,COSCO,Feeder,1479,133.8,8.7,B-09,2,2026-09-11T00:51:36.957269+00:00,2026-09-11T03:48:36.957269+00:00,2026-09-12T01:06:36.957269+00:00,15.2,21.5,0,21.1,21.3,0,NONE,SHIFT_C (22:00-06:00),2.95
IMO9301594,SITC Feeder 1594,SITC,Feeder,2106,159.1,8.5,B-08,2,2026-03-14T10:40:28.387447+00:00,2026-03-14T12:32:40.387447+00:00,2026-03-15T08:44:40.387447+00:00,16.4,17.4,0,21.0,20.2,0,NONE,SHIFT_A (06:00-14:00),1.87
IMO9301595,Yang Ming ULCV 1595,Yang Ming,ULCV,19264,390.1,15.0,B-03,4,2024-11-16T18:33:56.284262+00:00,2024-11-16T20:45:20.284262+00:00,2024-11-19T10:03:20.284262+00:00,12.2,20.5,0,61.5,61.3,0,NONE,SHIFT_B (14:00-22:00),2.19
IMO9301596,ONE Panamax 1596,ONE,Panamax,3696,287.3,11.8,B-07,3,2026-01-06T06:30:09.395943+00:00,2026-01-06T09:18:45.395943+00:00,2026-01-07T16:48:45.395943+00:00,14.0,12.4,0,31.2,31.5,0,NONE,SHIFT_A (06:00-14:00),2.81
IMO9301597,KMTC Post-Panamax 1597,KMTC,Post-Panamax,9232,313.7,14.3,B-05,3,2025-03-01T22:28:08.208171+00:00,2025-03-01T23:05:20.208171+00:00,2025-03-04T04:53:20.208171+00:00,16.2,8.9,0,46.3,53.8,448,WEATHER,SHIFT_C (22:00-06:00),0.62
IMO9301598,OOCL Panamax 1598,OOCL,Panamax,3073,229.4,11.6,B-06,3,2025-12-05T21:28:20.070971+00:00,2025-12-05T22:09:44.070971+00:00,2025-12-07T04:27:44.070971+00:00,13.6,7.2,0,30.9,30.3,0,NONE,SHIFT_C (22:00-06:00),0.69
IMO9301599,Wan Hai Post-Panamax 1599,Wan Hai,Post-Panamax,9709,336.9,12.7,B-02,4,2025-08-14T12:53:20.801718+00:00,2025-08-14T15:28:44.801718+00:00,2025-08-16T22:52:44.801718+00:00,17.7,2.1,0,48.7,55.4,399,CRANE_OUTAGE,SHIFT_B (14:00-22:00),2.59
IMO9301600,X-Press Feeders ULCV 1600,X-Press Feeders,ULCV,18913,371.7,16.3,B-02,4,2026-05-17T08:30:16.388063+00:00,2026-05-17T09:57:16.388063+00:00,2026-05-20T06:21:16.388063+00:00,14.5,13.5,0,67.9,68.4,0,NONE,SHIFT_A (06:00-14:00),1.45
IMO9301601,Evergreen Feeder 1601,Evergreen,Feeder,1388,144.7,7.7,B-10,2,2025-08-01T14:57:13.978380+00:00,2025-08-01T14:57:13.978380+00:00,2025-08-02T13:27:13.978380+00:00,12.7,17.4,0,17.2,22.5,317,WEATHER,SHIFT_B (14:00-22:00),0.0
IMO9301602,KMTC Feeder 1602,KMTC,Feeder,1501,153.9,7.7,B-08,2,2024-10-25T09:29:34.972940+00:00,2024-10-25T10:03:46.972940+00:00,2024-10-26T12:21:46.972940+00:00,14.7,12.5,0,19.3,26.3,421,WEATHER,SHIFT_A (06:00-14:00),0.57
IMO9301603,Yang Ming Feeder 1603,Yang Ming,Feeder,2357,166.9,7.1,B-08,2,2025-07-31T12:39:07.981824+00:00,2025-07-31T14:27:43.981824+00:00,2025-08-01T11:51:43.981824+00:00,17.6,16.0,0,19.1,21.4,137,WEATHER,SHIFT_B (14:00-22:00),1.81
IMO9301604,Yang Ming Feeder 1604,Yang Ming,Feeder,895,152.9,7.0,B-09,2,2024-10-23T19:12:05.164070+00:00,2024-10-23T21:38:29.164070+00:00,2024-10-24T17:50:29.164070+00:00,15.8,28.2,1,20.5,20.2,0,NONE,SHIFT_B (14:00-22:00),2.44
IMO9301605,KMTC Panamax 1605,KMTC,Panamax,4785,278.2,10.1,B-05,3,2025-12-10T21:56:18.079510+00:00,2025-12-10T23:34:42.079510+00:00,2025-12-12T11:28:42.079510+00:00,16.7,28.8,1,36.6,35.9,0,NONE,SHIFT_C (22:00-06:00),1.64
IMO9301606,CMA CGM Handymax 1606,CMA CGM,Handymax,2300,197.8,9.6,B-07,3,2025-05-21T17:53:52.564428+00:00,2025-05-21T19:48:28.564428+00:00,2025-05-22T17:24:28.564428+00:00,15.3,9.2,0,22.6,21.6,0,NONE,SHIFT_B (14:00-22:00),1.91
IMO9301607,HMM ULCV 1607,HMM,ULCV,21131,375.6,14.7,B-02,4,2026-06-11T10:55:24.906582+00:00,2026-06-11T12:25:24.906582+00:00,2026-06-14T00:25:24.906582+00:00,15.3,12.3,0,60.7,60.0,0,NONE,SHIFT_A (06:00-14:00),1.5
IMO9301608,X-Press Feeders Panamax 1608,X-Press Feeders,Panamax,4721,256.6,11.0,B-04,3,2025-11-18T13:27:51.621218+00:00,2025-11-18T16:30:15.621218+00:00,2025-11-19T20:42:15.621218+00:00,15.1,19.4,0,27.4,28.2,0,NONE,SHIFT_B (14:00-22:00),3.04
IMO9301609,KMTC Post-Panamax 1609,KMTC,Post-Panamax,9286,340.4,13.4,B-01,4,2025-09-15T02:07:37.076785+00:00,2025-09-15T02:07:37.076785+00:00,2025-09-16T17:55:37.076785+00:00,16.8,23.6,0,40.3,39.8,0,NONE,SHIFT_C (22:00-06:00),0.0
IMO9301610,Evergreen Feeder 1610,Evergreen,Feeder,1430,147.2,7.5,B-09,2,2025-03-12T02:11:54.387147+00:00,2025-03-12T03:51:30.387147+00:00,2025-03-12T22:45:30.387147+00:00,13.2,5.7,0,18.5,18.9,0,NONE,SHIFT_C (22:00-06:00),1.66
IMO9301611,X-Press Feeders Post-Panamax 1611,X-Press Feeders,Post-Panamax,6588,328.6,13.4,B-02,4,2026-01-02T22:17:17.488977+00:00,2026-01-02T23:05:17.488977+00:00,2026-01-04T16:05:17.488977+00:00,16.6,20.8,0,41.0,41.0,0,NONE,SHIFT_C (22:00-06:00),0.8
IMO9301612,SITC Handymax 1612,SITC,Handymax,3446,186.9,9.8,B-08,2,2026-08-03T16:42:52.085832+00:00,2026-08-03T18:51:16.085832+00:00,2026-08-04T18:27:16.085832+00:00,16.8,2.4,0,23.0,23.6,0,NONE,SHIFT_B (14:00-22:00),2.14
IMO9301613,Wan Hai Panamax 1613,Wan Hai,Panamax,3714,253.7,11.9,B-04,3,2025-12-10T23:47:39.938429+00:00,2025-12-11T01:10:27.938429+00:00,2025-12-12T14:46:27.938429+00:00,16.1,17.1,0,38.2,37.6,0,NONE,SHIFT_C (22:00-06:00),1.38
IMO9301614,HMM Panamax 1614,HMM,Panamax,5001,267.0,10.1,B-07,3,2025-04-05T21:11:31.199966+00:00,2025-04-05T22:43:55.199966+00:00,2025-04-07T08:37:55.199966+00:00,10.2,11.1,0,34.4,33.9,0,NONE,SHIFT_C (22:00-06:00),1.54
IMO9301615,X-Press Feeders Panamax 1615,X-Press Feeders,Panamax,4848,270.9,10.2,B-06,3,2024-12-25T02:57:37.280037+00:00,2024-12-25T04:01:13.280037+00:00,2024-12-26T10:31:13.280037+00:00,16.4,14.6,0,30.5,30.5,0,NONE,SHIFT_C (22:00-06:00),1.06
IMO9301616,CMA CGM Post-Panamax 1616,CMA CGM,Post-Panamax,7213,318.4,13.1,B-05,3,2025-12-23T23:26:39.297177+00:00,2025-12-24T00:02:03.297177+00:00,2025-12-25T21:38:03.297177+00:00,14.1,15.6,0,45.8,45.6,0,NONE,SHIFT_C (22:00-06:00),0.59
IMO9301617,Evergreen Neo-Panamax 1617,Evergreen,Neo-Panamax,14235,355.0,13.7,B-02,4,2026-01-20T11:52:03.460915+00:00,2026-01-20T12:54:27.460915+00:00,2026-01-22T13:18:27.460915+00:00,12.0,23.6,0,48.7,48.4,0,NONE,SHIFT_A (06:00-14:00),1.04
IMO9301618,MSC Neo-Panamax 1618,MSC,Neo-Panamax,12031,348.8,13.6,B-02,4,2026-03-10T01:40:20.706558+00:00,2026-03-10T04:58:20.706558+00:00,2026-03-12T08:58:20.706558+00:00,13.3,13.8,0,51.8,52.0,0,NONE,SHIFT_C (22:00-06:00),3.3
IMO9301619,Maersk Post-Panamax 1619,Maersk,Post-Panamax,7485,340.9,13.4,B-05,3,2024-11-15T21:03:55.307330+00:00,2024-11-15T22:36:19.307330+00:00,2024-11-18T03:42:19.307330+00:00,15.5,13.5,0,52.7,53.1,0,NONE,SHIFT_C (22:00-06:00),1.54
IMO9301620,SITC Panamax 1620,SITC,Panamax,4347,255.6,11.0,B-05,3,2025-09-21T17:15:48.980809+00:00,2025-09-21T17:15:48.980809+00:00,2025-09-22T21:51:48.980809+00:00,11.7,11.9,0,28.2,28.6,0,NONE,SHIFT_B (14:00-22:00),0.0
IMO9301621,ONE Panamax 1621,ONE,Panamax,5109,241.3,11.6,B-07,3,2024-10-07T17:45:52.318512+00:00,2024-10-07T21:24:16.318512+00:00,2024-10-09T07:54:16.318512+00:00,15.0,22.3,0,27.6,34.5,416,WEATHER,SHIFT_B (14:00-22:00),3.64
IMO9301622,Hapag-Lloyd Handymax 1622,Hapag-Lloyd,Handymax,2932,185.6,8.8,B-06,3,2026-03-13T09:55:20.209637+00:00,2026-03-13T09:55:20.209637+00:00,2026-03-14T12:31:20.209637+00:00,12.0,24.3,0,26.0,26.6,0,NONE,SHIFT_A (06:00-14:00),0.0
IMO9301623,SITC Post-Panamax 1623,SITC,Post-Panamax,8030,301.5,13.3,B-01,4,2025-03-18T12:54:10.484971+00:00,2025-03-18T13:38:34.484971+00:00,2025-03-20T08:44:34.484971+00:00,15.1,28.1,1,42.4,43.1,0,NONE,SHIFT_A (06:00-14:00),0.74
IMO9301624,Evergreen Panamax 1624,Evergreen,Panamax,3328,273.7,11.0,B-05,3,2025-09-30T05:46:25.274163+00:00,2025-09-30T05:46:25.274163+00:00,2025-10-01T17:46:25.274163+00:00,13.1,16.5,0,33.5,36.0,149,YARD_CONGESTION,SHIFT_C (22:00-06:00),0.0
IMO9301625,Yang Ming Post-Panamax 1625,Yang Ming,Post-Panamax,6549,323.2,13.4,B-05,3,2025-11-17T21:56:37.866659+00:00,2025-11-18T00:33:13.866659+00:00,2025-11-19T21:09:13.866659+00:00,12.3,8.4,0,44.3,44.6,0,NONE,SHIFT_C (22:00-06:00),2.61
IMO9301626,Yang Ming Panamax 1626,Yang Ming,Panamax,3972,288.1,10.2,B-06,3,2026-02-12T13:02:28.483838+00:00,2026-02-12T17:19:52.483838+00:00,2026-02-14T00:43:52.483838+00:00,11.5,35.9,1,31.6,31.4,0,NONE,SHIFT_B (14:00-22:00),4.29
IMO9301627,X-Press Feeders Feeder 1627,X-Press Feeders,Feeder,1496,165.9,7.2,B-10,2,2025-11-06T04:27:56.703599+00:00,2025-11-06T06:15:56.703599+00:00,2025-11-07T05:51:56.703599+00:00,14.5,17.5,0,23.0,23.6,0,NONE,SHIFT_A (06:00-14:00),1.8
IMO9301628,HMM Post-Panamax 1628,HMM,Post-Panamax,6944,332.9,13.0,B-02,4,2025-03-03T22:49:18.575387+00:00,2025-03-04T03:35:30.575387+00:00,2025-03-06T02:29:30.575387+00:00,14.8,19.4,0,44.9,46.9,117,CRANE_OUTAGE,SHIFT_C (22:00-06:00),4.77
IMO9301629,Maersk Panamax 1629,Maersk,Panamax,4110,247.0,10.8,B-05,3,2025-05-18T12:07:12.877222+00:00,2025-05-18T12:29:24.877222+00:00,2025-05-19T20:29:24.877222+00:00,16.7,16.9,0,32.3,32.0,0,NONE,SHIFT_A (06:00-14:00),0.37
IMO9301630,Hapag-Lloyd Neo-Panamax 1630,Hapag-Lloyd,Neo-Panamax,10763,363.4,14.8,B-02,4,2026-09-17T02:57:15.777426+00:00,2026-09-17T02:57:15.777426+00:00,2026-09-19T04:27:15.777426+00:00,14.6,28.8,1,49.4,49.5,0,NONE,SHIFT_C (22:00-06:00),0.0
IMO9301631,ZIM Feeder 1631,ZIM,Feeder,1216,132.6,9.2,B-08,2,2025-09-13T22:50:10.260772+00:00,2025-09-13T23:14:46.260772+00:00,2025-09-14T17:50:46.260772+00:00,14.0,26.2,0,19.3,18.6,0,NONE,SHIFT_C (22:00-06:00),0.41
IMO9301632,KMTC Feeder 1632,KMTC,Feeder,2377,163.0,8.6,B-09,2,2025-01-26T21:27:38.092841+00:00,2025-01-26T22:46:14.092841+00:00,2025-01-27T23:10:14.092841+00:00,12.5,23.8,0,23.3,24.4,69,CRANE_OUTAGE,SHIFT_C (22:00-06:00),1.31
IMO9301633,Wan Hai Panamax 1633,Wan Hai,Panamax,4912,286.6,10.4,B-06,3,2026-07-16T06:41:15.209848+00:00,2026-07-16T08:10:39.209848+00:00,2026-07-17T17:58:39.209848+00:00,14.6,28.6,1,29.8,33.8,242,YARD_CONGESTION,SHIFT_A (06:00-14:00),1.49
IMO9301634,Evergreen Neo-Panamax 1634,Evergreen,Neo-Panamax,11084,360.8,14.3,B-01,4,2025-08-13T02:00:17.686697+00:00,2025-08-13T02:00:17.686697+00:00,2025-08-15T01:48:17.686697+00:00,15.2,15.8,0,48.7,47.8,0,NONE,SHIFT_C (22:00-06:00),0.0
IMO9301635,Evergreen Post-Panamax 1635,Evergreen,Post-Panamax,8667,349.7,13.3,B-03,4,2026-03-08T09:42:24.273117+00:00,2026-03-08T10:34:00.273117+00:00,2026-03-10T21:46:00.273117+00:00,16.6,18.0,0,47.9,59.2,676,TIDAL_WINDOW_MISSED,SHIFT_A (06:00-14:00),0.86
IMO9301636,CMA CGM Neo-Panamax 1636,CMA CGM,Neo-Panamax,12418,344.6,15.0,B-03,4,2024-11-17T17:26:11.015024+00:00,2024-11-17T20:10:35.015024+00:00,2024-11-19T21:40:35.015024+00:00,15.4,7.7,1,49.4,49.5,0,NONE,SHIFT_B (14:00-22:00),2.74
IMO9301637,Hapag-Lloyd ULCV 1637,Hapag-Lloyd,ULCV,18073,398.5,15.4,B-01,4,2026-05-09T18:33:50.910493+00:00,2026-05-09T20:26:38.910493+00:00,2026-05-12T11:32:38.910493+00:00,13.2,13.4,0,62.7,63.1,0,NONE,SHIFT_B (14:00-22:00),1.88
IMO9301638,ZIM Feeder 1638,ZIM,Feeder,2366,144.5,7.8,B-10,2,2026-02-08T07:59:32.945244+00:00,2026-02-08T09:01:20.945244+00:00,2026-02-09T07:43:20.945244+00:00,15.0,12.3,0,22.3,22.7,0,NONE,SHIFT_A (06:00-14:00),1.03
IMO9301639,SITC Post-Panamax 1639,SITC,Post-Panamax,8780,339.5,14.1,B-01,4,2024-10-19T14:55:49.512630+00:00,2024-10-19T17:12:01.512630+00:00,2024-10-21T19:12:01.512630+00:00,12.1,10.7,0,50.4,50.0,0,NONE,SHIFT_B (14:00-22:00),2.27
IMO9301640,SITC Post-Panamax 1640,SITC,Post-Panamax,9526,349.9,13.0,B-03,4,2024-11-11T12:31:16.893658+00:00,2024-11-11T12:57:40.893658+00:00,2024-11-13T13:39:40.893658+00:00,15.2,13.3,0,48.9,48.7,0,NONE,SHIFT_A (06:00-14:00),0.44
IMO9301641,SITC Handymax 1641,SITC,Handymax,3083,204.2,10.1,B-09,2,2026-02-26T01:23:15.256383+00:00,2026-02-26T03:16:03.256383+00:00,2026-02-27T13:22:03.256383+00:00,15.3,11.5,0,26.9,34.1,431,WEATHER,SHIFT_C (22:00-06:00),1.88
IMO9301642,Hapag-Lloyd Neo-Panamax 1642,Hapag-Lloyd,Neo-Panamax,11523,359.5,15.4,B-03,4,2025-09-05T20:26:38.044506+00:00,2025-09-05T20:26:38.044506+00:00,2025-09-07T23:02:38.044506+00:00,13.6,8.7,0,50.9,50.6,0,NONE,SHIFT_B (14:00-22:00),0.0
IMO9301643,KMTC ULCV 1643,KMTC,ULCV,20176,372.0,16.3,B-03,4,2024-10-09T06:47:56.724397+00:00,2024-10-09T10:14:20.724397+00:00,2024-10-12T11:20:20.724397+00:00,12.1,18.6,1,71.3,73.1,108,PILOT_UNAVAILABLE,SHIFT_A (06:00-14:00),3.44
IMO9301644,OOCL Feeder 1644,OOCL,Feeder,1854,181.9,8.0,B-09,2,2025-04-25T06:06:33.806976+00:00,2025-04-25T06:43:09.806976+00:00,2025-04-26T05:19:09.806976+00:00,16.0,14.3,0,23.1,22.6,0,NONE,SHIFT_A (06:00-14:00),0.61
IMO9301645,Evergreen Feeder 1645,Evergreen,Feeder,2453,132.9,9.4,B-09,2,2024-12-13T01:51:00.855181+00:00,2024-12-13T03:39:36.855181+00:00,2024-12-13T22:27:36.855181+00:00,13.8,9.1,0,17.1,18.8,103,CRANE_OUTAGE,SHIFT_C (22:00-06:00),1.81
IMO9301646,Hapag-Lloyd Feeder 1646,Hapag-Lloyd,Feeder,936,154.1,7.1,B-09,2,2026-02-16T03:18:47.005800+00:00,2026-02-16T04:09:47.005800+00:00,2026-02-16T21:03:47.005800+00:00,13.4,18.5,0,16.4,16.9,0,NONE,SHIFT_C (22:00-06:00),0.85
IMO9301647,CMA CGM Post-Panamax 1647,CMA CGM,Post-Panamax,8358,347.8,13.1,B-01,4,2024-12-30T16:52:29.773917+00:00,2024-12-30T18:27:53.773917+00:00,2025-01-02T00:51:53.773917+00:00,12.2,9.5,0,48.7,54.4,343,WEATHER,SHIFT_B (14:00-22:00),1.59
IMO9301648,OOCL Handymax 1648,OOCL,Handymax,3106,185.3,10.0,B-09,2,2025-06-11T12:24:46.792252+00:00,2025-06-11T14:10:22.792252+00:00,2025-06-12T22:46:22.792252+00:00,13.7,23.4,0,25.1,32.6,447,WEATHER,SHIFT_B (14:00-22:00),1.76
IMO9301649,Maersk Feeder 1649,Maersk,Feeder,2129,149.8,9.4,B-08,2,2026-08-09T04:05:26.358220+00:00,2026-08-09T05:45:02.358220+00:00,2026-08-09T22:03:02.358220+00:00,16.0,9.8,0,16.2,16.3,0,NONE,SHIFT_C (22:00-06:00),1.66
IMO9301650,HMM Post-Panamax 1650,HMM,Post-Panamax,7524,327.9,13.7,B-05,3,2024-11-10T17:36:52.064031+00:00,2024-11-10T18:26:40.064031+00:00,2024-11-12T20:32:40.064031+00:00,9.9,23.3,0,43.1,50.1,422,WEATHER,SHIFT_B (14:00-22:00),0.83
IMO9301651,PIL ULCV 1651,PIL,ULCV,14070,379.7,14.8,B-01,4,2025-10-12T05:48:13.562948+00:00,2025-10-12T06:32:37.562948+00:00,2025-10-14T09:50:37.562948+00:00,16.4,1.2,0,51.7,51.3,0,NONE,SHIFT_A (06:00-14:00),0.74
IMO9301652,ZIM Panamax 1652,ZIM,Panamax,4015,279.5,10.0,B-06,3,2025-09-30T02:04:13.502082+00:00,2025-09-30T05:54:01.502082+00:00,2025-10-01T15:18:01.502082+00:00,15.2,7.1,0,34.1,33.4,0,NONE,SHIFT_C (22:00-06:00),3.83
IMO9301653,Wan Hai Post-Panamax 1653,Wan Hai,Post-Panamax,6924,342.5,12.7,B-04,3,2025-09-30T11:44:59.061031+00:00,2025-09-30T13:31:11.061031+00:00,2025-10-02T14:01:11.061031+00:00,15.5,15.2,0,48.1,48.5,0,NONE,SHIFT_A (06:00-14:00),1.77
IMO9301654,Evergreen Post-Panamax 1654,Evergreen,Post-Panamax,9232,348.3,12.8,B-05,3,2025-03-31T17:21:07.395105+00:00,2025-03-31T18:52:19.395105+00:00,2025-04-02T10:46:19.395105+00:00,14.1,17.0,0,40.6,39.9,0,NONE,SHIFT_B (14:00-22:00),1.52
IMO9301655,ONE Panamax 1655,ONE,Panamax,4203,240.9,10.4,B-06,3,2026-03-04T06:37:11.856673+00:00,2026-03-04T06:41:23.856673+00:00,2026-03-05T14:53:23.856673+00:00,15.2,0.3,0,31.5,32.2,0,NONE,SHIFT_A (06:00-14:00),0.07
IMO9301656,Hapag-Lloyd Panamax 1656,Hapag-Lloyd,Panamax,3269,274.2,10.6,B-04,3,2025-05-08T09:53:42.840939+00:00,2025-05-08T11:44:42.840939+00:00,2025-05-10T01:38:42.840939+00:00,13.1,14.7,0,37.5,37.9,0,NONE,SHIFT_A (06:00-14:00),1.85
IMO9301657,PIL Panamax 1657,PIL,Panamax,3681,226.3,11.4,B-06,3,2026-07-23T17:35:22.057980+00:00,2026-07-23T18:59:58.057980+00:00,2026-07-25T07:41:58.057980+00:00,15.4,10.3,0,30.9,36.7,350,WEATHER,SHIFT_B (14:00-22:00),1.41
IMO9301658,PIL Feeder 1658,PIL,Feeder,2308,162.7,7.2,B-08,2,2026-01-30T06:01:52.772326+00:00,2026-01-30T07:37:52.772326+00:00,2026-01-31T05:55:52.772326+00:00,14.3,23.5,0,22.1,22.3,0,NONE,SHIFT_A (06:00-14:00),1.6
IMO9301659,COSCO Feeder 1659,COSCO,Feeder,1807,185.3,7.1,B-09,2,2026-09-16T05:53:05.818164+00:00,2026-09-16T07:32:41.818164+00:00,2026-09-17T02:44:41.818164+00:00,16.8,25.9,0,19.6,19.2,0,NONE,SHIFT_A (06:00-14:00),1.66
IMO9301660,Maersk Panamax 1660,Maersk,Panamax,3612,289.6,10.5,B-05,3,2026-07-21T14:10:01.238801+00:00,2026-07-21T14:10:01.238801+00:00,2026-07-22T17:16:01.238801+00:00,13.5,16.0,0,27.8,27.1,0,NONE,SHIFT_B (14:00-22:00),0.0
IMO9301661,MSC ULCV 1661,MSC,ULCV,22912,374.1,15.2,B-03,4,2025-12-04T20:34:42.403444+00:00,2025-12-05T01:10:42.403444+00:00,2025-12-07T09:28:42.403444+00:00,13.7,19.4,1,56.7,56.3,0,NONE,SHIFT_C (22:00-06:00),4.6
IMO9301662,Wan Hai Panamax 1662,Wan Hai,Panamax,4157,226.3,11.8,B-07,3,2025-04-25T20:17:47.299599+00:00,2025-04-25T22:18:59.299599+00:00,2025-04-27T10:54:59.299599+00:00,14.9,9.3,0,34.5,36.6,127,CRANE_OUTAGE,SHIFT_C (22:00-06:00),2.02
IMO9301663,ONE Feeder 1663,ONE,Feeder,1339,166.3,8.2,B-08,2,2025-09-21T04:12:20.560216+00:00,2025-09-21T05:16:32.560216+00:00,2025-09-22T05:16:32.560216+00:00,14.5,21.4,0,17.9,24.0,369,CRANE_OUTAGE,SHIFT_C (22:00-06:00),1.07
IMO9301664,MSC Panamax 1664,MSC,Panamax,3481,261.8,10.1,B-04,3,2025-08-25T00:57:47.233707+00:00,2025-08-25T03:33:47.233707+00:00,2025-08-26T04:09:47.233707+00:00,13.2,20.2,0,25.2,24.6,0,NONE,SHIFT_C (22:00-06:00),2.6
IMO9301665,Hapag-Lloyd Feeder 1665,Hapag-Lloyd,Feeder,997,178.6,7.9,B-09,2,2025-08-27T17:30:09.936054+00:00,2025-08-27T17:30:09.936054+00:00,2025-08-28T14:24:09.936054+00:00,13.7,12.1,0,19.0,20.9,117,CRANE_OUTAGE,SHIFT_B (14:00-22:00),0.0
IMO9301666,X-Press Feeders Panamax 1666,X-Press Feeders,Panamax,3650,222.3,12.0,B-05,3,2026-09-05T04:00:58.057947+00:00,2026-09-05T04:28:34.057947+00:00,2026-09-06T10:10:34.057947+00:00,16.7,9.7,0,29.0,29.7,0,NONE,SHIFT_C (22:00-06:00),0.46
IMO9301667,HMM Handymax 1667,HMM,Handymax,2116,191.9,10.3,B-07,3,2024-11-26T07:08:31.201624+00:00,2024-11-26T08:49:55.201624+00:00,2024-11-27T14:07:55.201624+00:00,14.1,20.9,0,22.9,29.3,383,WEATHER,SHIFT_A (06:00-14:00),1.69
IMO9301668,Yang Ming Handymax 1668,Yang Ming,Handymax,2995,203.1,9.6,B-09,2,2024-09-30T06:20:13.352903+00:00,2024-09-30T10:10:37.352903+00:00,2024-10-01T17:10:37.352903+00:00,13.4,7.4,0,25.1,31.0,355,CRANE_OUTAGE,SHIFT_A (06:00-14:00),3.84
IMO9301669,Maersk Handymax 1669,Maersk,Handymax,2282,194.5,10.9,B-09,2,2026-07-27T04:12:33.160198+00:00,2026-07-27T05:15:33.160198+00:00,2026-07-28T08:09:33.160198+00:00,14.4,12.8,0,26.3,26.9,0,NONE,SHIFT_C (22:00-06:00),1.05
IMO9301670,MSC Panamax 1670,MSC,Panamax,4611,243.1,11.6,B-05,3,2026-08-19T07:14:44.327780+00:00,2026-08-19T07:14:44.327780+00:00,2026-08-20T15:44:44.327780+00:00,14.3,13.2,0,32.2,32.5,0,NONE,SHIFT_A (06:00-14:00),0.0
IMO9301671,CMA CGM Neo-Panamax 1671,CMA CGM,Neo-Panamax,10065,356.8,14.4,B-03,4,2025-08-22T01:00:09.617697+00:00,2025-08-22T04:44:33.617697+00:00,2025-08-23T19:56:33.617697+00:00,17.0,17.0,0,38.9,39.2,0,NONE,SHIFT_C (22:00-06:00),3.74
IMO9301672,Hapag-Lloyd Panamax 1672,Hapag-Lloyd,Panamax,4074,245.5,10.0,B-06,3,2026-05-27T10:39:59.539303+00:00,2026-05-27T10:39:59.539303+00:00,2026-05-28T16:51:59.539303+00:00,17.3,9.1,0,29.9,30.2,0,NONE,SHIFT_A (06:00-14:00),0.0
IMO9301673,COSCO Handymax 1673,COSCO,Handymax,2803,203.0,10.6,B-06,3,2026-08-13T12:56:44.386510+00:00,2026-08-13T14:42:56.386510+00:00,2026-08-14T22:54:56.386510+00:00,12.6,7.4,0,26.5,32.2,342,WEATHER,SHIFT_B (14:00-22:00),1.77
IMO9301674,Wan Hai ULCV 1674,Wan Hai,ULCV,23675,374.8,15.0,B-01,4,2026-08-17T15:16:25.838801+00:00,2026-08-17T16:36:49.838801+00:00,2026-08-20T05:24:49.838801+00:00,12.3,11.0,0,58.1,60.8,160,YARD_CONGESTION,SHIFT_B (14:00-22:00),1.34
